# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 6916 4 578 61 46517 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/EUC-H.a148cb650e78.bcmap
DUPTYPE_WITHIN_SAME_TREE -6916 5 578 61 50976 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/EUC-H.a148cb650e78.bcmap
DUPTYPE_WITHIN_SAME_TREE -6916 5 578 61 32524 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6916 4 578 61 20153 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/EUC-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 3121 2 579 61 52491 5 /openedx/staticfiles/studio/templates/course-video-settings-update-org-credentials-footer.19076c8858c4.underscore
DUPTYPE_WITHIN_SAME_TREE -3121 2 579 61 33593 5 /openedx/staticfiles/studio/templates/course-video-settings-update-org-credentials-footer.underscore
DUPTYPE_FIRST_OCCURRENCE 3205 2 579 61 52455 5 /openedx/staticfiles/studio/templates/publish-history.4053761c91c4.underscore
DUPTYPE_WITHIN_SAME_TREE -3205 2 579 61 33557 5 /openedx/staticfiles/studio/templates/publish-history.underscore
DUPTYPE_FIRST_OCCURRENCE 653 1 579 61 49434 5 /openedx/staticfiles/flags/je.efc202196b96.gif
DUPTYPE_WITHIN_SAME_TREE -653 1 579 61 27925 5 /openedx/staticfiles/flags/je.gif
DUPTYPE_FIRST_OCCURRENCE 3453 2 579 61 48366 5 /openedx/staticfiles/templates/credit_notifications/credit_notification.ccb548a31bd7.css
DUPTYPE_WITHIN_SAME_TREE -3453 2 579 61 22114 5 /openedx/staticfiles/templates/credit_notifications/credit_notification.css
DUPTYPE_FIRST_OCCURRENCE 12204 5 579 61 46221 5 /openedx/staticfiles/xblock/resources/recommender/static/css/recommenderstudio.554d95f88bbd.css
DUPTYPE_WITHIN_SAME_TREE -12204 5 579 61 30007 5 /openedx/staticfiles/xblock/resources/recommender/static/css/recommenderstudio.css
DUPTYPE_WITHIN_SAME_TREE -12204 6 579 61 50614 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/recommenderstudio.554d95f88bbd.css
DUPTYPE_WITHIN_SAME_TREE -12204 6 579 61 34776 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/recommenderstudio.css
DUPTYPE_FIRST_OCCURRENCE 1480 2 581 61 48724 5 /openedx/staticfiles/admin/img/icon-viewlink.41eb31f7826e.svg
DUPTYPE_WITHIN_SAME_TREE -1480 3 581 61 52125 5 /openedx/staticfiles/studio/admin/img/icon-viewlink.41eb31f7826e.svg
DUPTYPE_WITHIN_SAME_TREE -1480 3 581 61 33918 5 /openedx/staticfiles/studio/admin/img/icon-viewlink.svg
DUPTYPE_WITHIN_SAME_TREE -1480 2 581 61 26708 5 /openedx/staticfiles/admin/img/icon-viewlink.svg
DUPTYPE_FIRST_OCCURRENCE 5300 3 582 61 47715 5 /openedx/staticfiles/paragon/src/Tabs/README.6d86c4e60e31.md
DUPTYPE_WITHIN_SAME_TREE -5300 3 582 61 23396 5 /openedx/staticfiles/paragon/src/Tabs/README.md
DUPTYPE_FIRST_OCCURRENCE 3641 2 582 61 48395 5 /openedx/staticfiles/templates/learner_dashboard/verification_popover.bd44c7e424a8.underscore
DUPTYPE_WITHIN_SAME_TREE -3641 2 582 61 22188 5 /openedx/staticfiles/templates/learner_dashboard/verification_popover.underscore
DUPTYPE_FIRST_OCCURRENCE 3763 2 583 61 48488 5 /openedx/staticfiles/templates/verify_student/_verification_help.c9e0f1c3ae9e.html
DUPTYPE_WITHIN_SAME_TREE -3763 2 583 61 22641 5 /openedx/staticfiles/templates/verify_student/_verification_help.html
DUPTYPE_FIRST_OCCURRENCE 5964 3 583 61 52036 5 /openedx/staticfiles/studio/js/utils/module.6be5dd24890c.js
DUPTYPE_WITHIN_SAME_TREE -5964 3 583 61 33381 5 /openedx/staticfiles/studio/js/utils/module.js
DUPTYPE_FIRST_OCCURRENCE 5966 3 586 61 52034 5 /openedx/staticfiles/studio/js/utils/templates.1d96be27058e.js
DUPTYPE_WITHIN_SAME_TREE -5966 3 586 61 33379 5 /openedx/staticfiles/studio/js/utils/templates.js
DUPTYPE_FIRST_OCCURRENCE 6326 3 586 61 47551 5 /openedx/staticfiles/support/js/collections/enrollment.d94897707c64.js
DUPTYPE_WITHIN_SAME_TREE -6326 3 586 61 21661 5 /openedx/staticfiles/support/js/collections/enrollment.js
DUPTYPE_FIRST_OCCURRENCE 4853 3 587 61 47499 5 /openedx/staticfiles/js/learner_dashboard/views/certificate_list_view.b1881f05d45d.js
DUPTYPE_WITHIN_SAME_TREE -4853 3 587 61 21285 5 /openedx/staticfiles/js/learner_dashboard/views/certificate_list_view.js
DUPTYPE_FIRST_OCCURRENCE 9315 4 588 61 46989 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/config.5136da5d9dbe.yaml
DUPTYPE_WITHIN_SAME_TREE -9315 4 588 61 30497 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9315 5 588 61 51194 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/config.5136da5d9dbe.yaml
DUPTYPE_WITHIN_SAME_TREE -9315 5 588 61 35433 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/config.yaml
DUPTYPE_FIRST_OCCURRENCE 6230 3 589 61 52063 5 /openedx/staticfiles/studio/templates/mock/mock-updated-container-xblock.b61b143e9019.underscore
DUPTYPE_WITHIN_SAME_TREE -6230 3 589 61 33694 5 /openedx/staticfiles/studio/templates/mock/mock-updated-container-xblock.underscore
DUPTYPE_FIRST_OCCURRENCE 1301 1 589 61 49148 5 /openedx/staticfiles/templates/email_exists.7289cd79398d.html
DUPTYPE_WITHIN_SAME_TREE -1301 1 589 61 21849 5 /openedx/staticfiles/templates/email_exists.html
DUPTYPE_FIRST_OCCURRENCE 2361 2 590 61 48616 5 /openedx/staticfiles/paragon/src/tempPolyfills.test.4c9099949d16.js
DUPTYPE_WITHIN_SAME_TREE -2361 2 590 61 23265 5 /openedx/staticfiles/paragon/src/tempPolyfills.test.js
DUPTYPE_FIRST_OCCURRENCE 3111 2 591 61 52435 5 /openedx/staticfiles/studio/templates/course-highlights-enable.faa2010cd18b.underscore
DUPTYPE_WITHIN_SAME_TREE -3111 2 591 61 33537 5 /openedx/staticfiles/studio/templates/course-highlights-enable.underscore
DUPTYPE_FIRST_OCCURRENCE 1091 1 591 61 49060 5 /openedx/staticfiles/js/ajax-error.b021dc17d6d9.js
DUPTYPE_WITHIN_SAME_TREE -1091 1 591 61 20603 5 /openedx/staticfiles/js/ajax-error.js
DUPTYPE_FIRST_OCCURRENCE 3099 2 593 61 52517 5 /openedx/staticfiles/studio/templates/certificate-web-preview.51b5f86ccc2b.underscore
DUPTYPE_WITHIN_SAME_TREE -3099 2 593 61 33619 5 /openedx/staticfiles/studio/templates/certificate-web-preview.underscore
DUPTYPE_FIRST_OCCURRENCE 4557 3 594 61 47411 5 /openedx/staticfiles/js/discovery/models/course_card.26723425a65f.js
DUPTYPE_WITHIN_SAME_TREE -4557 3 594 61 20972 5 /openedx/staticfiles/js/discovery/models/course_card.js
DUPTYPE_FIRST_OCCURRENCE 14482 6 595 61 45213 5 /openedx/staticfiles/xblock/resources/rate/static/js/src/studio.a85d0f3d334c.js
DUPTYPE_WITHIN_SAME_TREE -14482 7 595 61 50081 5 /openedx/staticfiles/studio/xblock/resources/rate/static/js/src/studio.a85d0f3d334c.js
DUPTYPE_WITHIN_SAME_TREE -14482 6 595 61 29950 5 /openedx/staticfiles/xblock/resources/rate/static/js/src/studio.js
DUPTYPE_WITHIN_SAME_TREE -14482 7 595 61 35476 5 /openedx/staticfiles/studio/xblock/resources/rate/static/js/src/studio.js
DUPTYPE_FIRST_OCCURRENCE 7707 4 595 61 46324 5 /openedx/staticfiles/js/capa/genex/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7707 6 595 61 19396 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7707 6 595 61 44778 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7707 4 595 61 19446 5 /openedx/staticfiles/js/capa/genex/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7707 5 595 61 50783 5 /openedx/staticfiles/studio/js/capa/genex/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7707 7 595 61 49894 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7707 7 595 61 32157 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7707 5 595 61 32183 5 /openedx/staticfiles/studio/js/capa/genex/images/hborder_ie6.png
DUPTYPE_FIRST_OCCURRENCE 1389 1 595 61 49115 5 /openedx/staticfiles/templates/studio_render_paged_children_view.0669491d1547.html
DUPTYPE_WITHIN_SAME_TREE -1389 1 595 61 21816 5 /openedx/staticfiles/templates/studio_render_paged_children_view.html
DUPTYPE_FIRST_OCCURRENCE 6250 3 595 61 52046 5 /openedx/staticfiles/studio/templates/video/metadata-translations-entry.6c92bd5056f3.underscore
DUPTYPE_WITHIN_SAME_TREE -6250 3 595 61 33626 5 /openedx/staticfiles/studio/templates/video/metadata-translations-entry.underscore
DUPTYPE_FIRST_OCCURRENCE 7244 4 595 61 46614 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-search@2x.daa8c6b15272.png
DUPTYPE_WITHIN_SAME_TREE -7244 5 595 61 32622 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-search@2x.png
DUPTYPE_WITHIN_SAME_TREE -7244 5 595 61 51073 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-search@2x.daa8c6b15272.png
DUPTYPE_WITHIN_SAME_TREE -7244 4 595 61 20329 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-search@2x.png
DUPTYPE_FIRST_OCCURRENCE 6190 3 596 61 52077 5 /openedx/staticfiles/studio/templates/maintenance/force-published-course-response.a6e859a18b6d.underscore
DUPTYPE_WITHIN_SAME_TREE -6190 3 596 61 33710 5 /openedx/staticfiles/studio/templates/maintenance/force-published-course-response.underscore
DUPTYPE_FIRST_OCCURRENCE 3183 2 597 61 52511 5 /openedx/staticfiles/studio/templates/metadata-string-entry.c46d29fbb6d9.underscore
DUPTYPE_WITHIN_SAME_TREE -3183 2 597 61 33613 5 /openedx/staticfiles/studio/templates/metadata-string-entry.underscore
DUPTYPE_FIRST_OCCURRENCE 11448 5 599 61 45420 5 /openedx/staticfiles/support/jsx/entitlements/data/constants/actionTypes.9cf27e4feaf3.js
DUPTYPE_WITHIN_SAME_TREE -11448 5 599 61 21592 5 /openedx/staticfiles/support/jsx/entitlements/data/constants/actionTypes.js
DUPTYPE_FIRST_OCCURRENCE 14824 7 600 61 44556 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/print/plugin.61934b2d2bb0.js
DUPTYPE_WITHIN_SAME_TREE -14824 8 600 61 31734 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/print/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14824 7 600 61 18557 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/print/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14824 8 600 61 49678 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/print/plugin.61934b2d2bb0.js
DUPTYPE_FIRST_OCCURRENCE 6854 4 601 61 20102 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-4.bcmap
DUPTYPE_WITHIN_SAME_TREE -6854 5 601 61 32473 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-4.bcmap
DUPTYPE_WITHIN_SAME_TREE -6854 5 601 61 50925 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-4.e21e5a23751a.bcmap
DUPTYPE_WITHIN_SAME_TREE -6854 4 601 61 46466 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-4.e21e5a23751a.bcmap
DUPTYPE_FIRST_OCCURRENCE 7170 4 602 61 46616 5 /openedx/staticfiles/css/vendor/pdfjs/images/loading-small.cc4f1c34b90e.png
DUPTYPE_WITHIN_SAME_TREE -7170 5 602 61 32624 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/loading-small.png
DUPTYPE_WITHIN_SAME_TREE -7170 4 602 61 20331 5 /openedx/staticfiles/css/vendor/pdfjs/images/loading-small.png
DUPTYPE_WITHIN_SAME_TREE -7170 5 602 61 51075 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/loading-small.cc4f1c34b90e.png
DUPTYPE_FIRST_OCCURRENCE 12643 6 602 61 44781 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/corner.bfe68b0c8a9d.png
DUPTYPE_WITHIN_SAME_TREE -12643 7 602 61 32217 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -12643 6 602 61 19523 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -12643 7 602 61 49897 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/corner.bfe68b0c8a9d.png
DUPTYPE_FIRST_OCCURRENCE 11452 5 604 61 45427 5 /openedx/staticfiles/support/jsx/entitlements/data/reducers/entitlements.7785a6cc38b2.js
DUPTYPE_WITHIN_SAME_TREE -11452 5 604 61 21608 5 /openedx/staticfiles/support/jsx/entitlements/data/reducers/entitlements.js
DUPTYPE_FIRST_OCCURRENCE 3389 2 605 61 48437 5 /openedx/staticfiles/templates/certificates/valid.98d35c62cd46.html
DUPTYPE_WITHIN_SAME_TREE -3389 2 605 61 22277 5 /openedx/staticfiles/templates/certificates/valid.html
DUPTYPE_FIRST_OCCURRENCE 11956 5 606 61 45833 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -11956 6 606 61 34030 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -11956 6 606 61 50324 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -11956 5 606 61 26425 5 /openedx/staticfiles/wiki/markitup/sets/default/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -11956 6 606 61 34016 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -11956 5 606 61 45843 5 /openedx/staticfiles/wiki/markitup/sets/default/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -11956 5 606 61 26398 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -11956 5 606 61 45818 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -11956 5 606 61 26359 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -11956 6 606 61 33996 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -11956 6 606 61 50349 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -11956 6 606 61 50339 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/picture.d2040c34ba1f.png
DUPTYPE_FIRST_OCCURRENCE 8028 4 608 61 46812 5 /openedx/staticfiles/studio-frontend/src/components/Pagination/Pagination.c46c82ba9977.scss
DUPTYPE_WITHIN_SAME_TREE -8028 4 608 61 25403 5 /openedx/staticfiles/studio-frontend/src/components/Pagination/Pagination.scss
DUPTYPE_FIRST_OCCURRENCE 1067 1 612 61 49172 5 /openedx/staticfiles/images/verified-ribbon.2a7eb60ed330.png
DUPTYPE_WITHIN_SAME_TREE -1067 1 612 61 22859 5 /openedx/staticfiles/images/verified-ribbon.png
DUPTYPE_FIRST_OCCURRENCE 9581 5 613 61 45653 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_deprecate.198564417395.scss
DUPTYPE_WITHIN_SAME_TREE -9581 5 613 61 24205 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_deprecate.scss
DUPTYPE_FIRST_OCCURRENCE 7701 4 615 61 46317 5 /openedx/staticfiles/js/capa/genex/images/corner.24f1fdfbdfa1.png
DUPTYPE_WITHIN_SAME_TREE -7701 7 615 61 49887 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/corner.24f1fdfbdfa1.png
DUPTYPE_WITHIN_SAME_TREE -7701 5 615 61 32176 5 /openedx/staticfiles/studio/js/capa/genex/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7701 5 615 61 50776 5 /openedx/staticfiles/studio/js/capa/genex/images/corner.24f1fdfbdfa1.png
DUPTYPE_WITHIN_SAME_TREE -7701 4 615 61 19439 5 /openedx/staticfiles/js/capa/genex/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7701 7 615 61 32150 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7701 6 615 61 19389 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7701 6 615 61 44771 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/corner.24f1fdfbdfa1.png
DUPTYPE_FIRST_OCCURRENCE 3835 2 615 61 48781 5 /openedx/staticfiles/vendor/jsme/JSME_autoresize.1a114fb0c55e.html
DUPTYPE_WITHIN_SAME_TREE -3835 3 615 61 34066 5 /openedx/staticfiles/studio/vendor/jsme/JSME_autoresize.html
DUPTYPE_WITHIN_SAME_TREE -3835 3 615 61 52163 5 /openedx/staticfiles/studio/vendor/jsme/JSME_autoresize.1a114fb0c55e.html
DUPTYPE_WITHIN_SAME_TREE -3835 2 615 61 26861 5 /openedx/staticfiles/vendor/jsme/JSME_autoresize.html
DUPTYPE_FIRST_OCCURRENCE 7846 4 615 61 46839 5 /openedx/staticfiles/studio-frontend/src/components/AccessibilityBody/AccessibilityBody.test.f833b84e3d9b.jsx
DUPTYPE_WITHIN_SAME_TREE -7846 4 615 61 25458 5 /openedx/staticfiles/studio-frontend/src/components/AccessibilityBody/AccessibilityBody.test.jsx
DUPTYPE_FIRST_OCCURRENCE 1299 1 616 61 49095 5 /openedx/staticfiles/templates/email_change_successful.3a9b5301e1fa.html
DUPTYPE_WITHIN_SAME_TREE -1299 1 616 61 21796 5 /openedx/staticfiles/templates/email_change_successful.html
DUPTYPE_FIRST_OCCURRENCE 12192 5 619 61 46209 5 /openedx/staticfiles/xblock/resources/rate/static/html/rate.849c886bd333.html
DUPTYPE_WITHIN_SAME_TREE -12192 5 619 61 29942 5 /openedx/staticfiles/xblock/resources/rate/static/html/rate.html
DUPTYPE_WITHIN_SAME_TREE -12192 6 619 61 50674 5 /openedx/staticfiles/studio/xblock/resources/rate/static/html/rate.849c886bd333.html
DUPTYPE_WITHIN_SAME_TREE -12192 6 619 61 35471 5 /openedx/staticfiles/studio/xblock/resources/rate/static/html/rate.html
DUPTYPE_FIRST_OCCURRENCE 9745 5 620 61 45559 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/exports/global.1e512e414f96.js
DUPTYPE_WITHIN_SAME_TREE -9745 5 620 61 23853 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/exports/global.js
DUPTYPE_FIRST_OCCURRENCE 14728 7 621 61 44483 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.6d6a0dd3cd4d.js
DUPTYPE_WITHIN_SAME_TREE -14728 8 621 61 31607 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.js
DUPTYPE_WITHIN_SAME_TREE -14728 7 621 61 18322 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.js
DUPTYPE_WITHIN_SAME_TREE -14728 8 621 61 49605 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.6d6a0dd3cd4d.js
DUPTYPE_FIRST_OCCURRENCE 2019 2 621 61 48135 5 /openedx/staticfiles/js/courseware/course_info_events.2fc35b57627f.js
DUPTYPE_WITHIN_SAME_TREE -2019 2 621 61 21001 5 /openedx/staticfiles/js/courseware/course_info_events.js
DUPTYPE_FIRST_OCCURRENCE 3179 2 623 61 52452 5 /openedx/staticfiles/studio/templates/metadata-number-entry.32498e38ffca.underscore
DUPTYPE_WITHIN_SAME_TREE -3179 2 623 61 33554 5 /openedx/staticfiles/studio/templates/metadata-number-entry.underscore
DUPTYPE_FIRST_OCCURRENCE 12058 5 624 61 46181 5 /openedx/staticfiles/xblock/resources/acid/static/js/acid_update_status.32f171a00859.js
DUPTYPE_WITHIN_SAME_TREE -12058 6 624 61 35211 5 /openedx/staticfiles/studio/xblock/resources/acid/static/js/acid_update_status.js
DUPTYPE_WITHIN_SAME_TREE -12058 5 624 61 29625 5 /openedx/staticfiles/xblock/resources/acid/static/js/acid_update_status.js
DUPTYPE_WITHIN_SAME_TREE -12058 6 624 61 50661 5 /openedx/staticfiles/studio/xblock/resources/acid/static/js/acid_update_status.32f171a00859.js
DUPTYPE_FIRST_OCCURRENCE 6492 3 625 61 47610 5 /openedx/staticfiles/templates/wiki/includes/anonymous_blocked.84d0f34fc869.html
DUPTYPE_WITHIN_SAME_TREE -6492 3 625 61 22600 5 /openedx/staticfiles/templates/wiki/includes/anonymous_blocked.html
DUPTYPE_FIRST_OCCURRENCE 6856 4 625 61 46537 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-5.4fe4c440c3f0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6856 5 625 61 50996 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-5.4fe4c440c3f0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6856 5 625 61 32544 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6856 4 625 61 20173 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-5.bcmap
DUPTYPE_FIRST_OCCURRENCE 7441 4 627 61 46682 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_root.10c061bb2595.scss
DUPTYPE_WITHIN_SAME_TREE -7441 4 627 61 24076 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_root.scss
DUPTYPE_FIRST_OCCURRENCE 1695 2 628 61 48802 5 /openedx/staticfiles/drf-yasg/swagger-ui-dist/favicon-32x32.40d4f2c38d1c.png
DUPTYPE_WITHIN_SAME_TREE -1695 3 628 61 34441 5 /openedx/staticfiles/studio/drf-yasg/swagger-ui-dist/favicon-32x32.png
DUPTYPE_WITHIN_SAME_TREE -1695 3 628 61 52184 5 /openedx/staticfiles/studio/drf-yasg/swagger-ui-dist/favicon-32x32.40d4f2c38d1c.png
DUPTYPE_WITHIN_SAME_TREE -1695 2 628 61 28116 5 /openedx/staticfiles/drf-yasg/swagger-ui-dist/favicon-32x32.png
DUPTYPE_FIRST_OCCURRENCE 3549 2 628 61 48299 5 /openedx/staticfiles/templates/fields/field_link.b7ed7e3e1044.underscore
DUPTYPE_WITHIN_SAME_TREE -3549 2 628 61 21982 5 /openedx/staticfiles/templates/fields/field_link.underscore
DUPTYPE_FIRST_OCCURRENCE 11460 5 630 61 45473 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/body.717b1f8f80cf.txt
DUPTYPE_WITHIN_SAME_TREE -11460 5 630 61 22435 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/body.txt
DUPTYPE_FIRST_OCCURRENCE 3853 2 630 61 48783 5 /openedx/staticfiles/vendor/jsme/JSME_resize.e2c581fc9f18.html
DUPTYPE_WITHIN_SAME_TREE -3853 3 630 61 52165 5 /openedx/staticfiles/studio/vendor/jsme/JSME_resize.e2c581fc9f18.html
DUPTYPE_WITHIN_SAME_TREE -3853 3 630 61 34068 5 /openedx/staticfiles/studio/vendor/jsme/JSME_resize.html
DUPTYPE_WITHIN_SAME_TREE -3853 2 630 61 26863 5 /openedx/staticfiles/vendor/jsme/JSME_resize.html
DUPTYPE_FIRST_OCCURRENCE 9707 5 631 61 45553 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/support.a1fdd851ac2e.js
DUPTYPE_WITHIN_SAME_TREE -9707 5 631 61 23841 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/core/support.js
DUPTYPE_FIRST_OCCURRENCE 1250 1 632 61 49227 5 /openedx/staticfiles/studio-frontend/openedx.7dda9203bc01.yaml
DUPTYPE_WITHIN_SAME_TREE -1250 1 632 61 25142 5 /openedx/staticfiles/studio-frontend/openedx.yaml
DUPTYPE_FIRST_OCCURRENCE 5856 3 633 61 51963 5 /openedx/staticfiles/studio/js/models/assignment_grade.4fa4336b56ff.js
DUPTYPE_WITHIN_SAME_TREE -5856 3 633 61 33108 5 /openedx/staticfiles/studio/js/models/assignment_grade.js
DUPTYPE_FIRST_OCCURRENCE 3563 2 633 61 48303 5 /openedx/staticfiles/templates/fields/field_text_account.8b4d783675e6.underscore
DUPTYPE_WITHIN_SAME_TREE -3563 2 633 61 21986 5 /openedx/staticfiles/templates/fields/field_text_account.underscore
DUPTYPE_FIRST_OCCURRENCE 1375 1 634 61 49131 5 /openedx/staticfiles/templates/split_test_staff_view.fe6ee253c4ff.html
DUPTYPE_WITHIN_SAME_TREE -1375 1 634 61 21832 5 /openedx/staticfiles/templates/split_test_staff_view.html
DUPTYPE_FIRST_OCCURRENCE 8110 4 635 61 46866 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/loadI18nDomData.f6b91459b0e4.jsx
